consumerid,choice,value_total,treattype,pg_km_adj,pgmidgrade_km_adj,pe_km_adj,dv_ctb,dv_bh,dv_rec,dv_female,dv_age_25to40y,dv_age_morethan65y,dv_somesecondary,dv_somecollege,dv_carpriceadj_p75p100,dv_usageveh_p75p100,stationvisit_avgcarprice_adj
4245,3,57.02,1,.25998,.2749846,.2576262,0,0,0,1,1,0,0,1,0,0,28.51679
4246,3,63.02,1,.2517644,.2662948,.2425085,0,0,0,0,0,0,0,1,1,1,28.51679
4247,1,107,1,.2504524,.2649072,.2227797,0,0,0,1,0,0,0,1,0,0,28.51679
4248,1,30,1,.2489801,.2633499,.234267,0,0,0,1,0,0,1,0,0,0,28.51679
4250,3,67.01,2,.2647074,.2799849,.2490355,0,0,0,0,0,0,0,1,0,0,28.51679
4251,3,30,2,.2537981,.2684459,.2413935,0,0,0,1,0,0,0,1,0,0,28.51679
4252,3,48.01,2,.2915699,.3083977,.2783049,0,0,0,1,0,0,0,1,0,0,28.51679
4253,3,65.01,2,.3598434,.3806115,.3150846,0,0,0,1,1,0,0,1,1,0,28.51679
4256,3,92.02,2,.2649074,.2801964,.254549,0,0,0,1,1,0,0,1,0,0,28.51679
4257,3,73,2,.2744915,.2903336,.2584983,0,0,0,0,0,0,0,1,1,1,28.51679
4258,1,104.52,2,.2570562,.271892,.241701,0,0,0,0,0,0,1,0,0,0,28.51679
4259,3,62.33,2,.2608257,.2758791,.2453135,0,0,0,0,1,0,0,1,0,0,28.51679
4260,1,20,2,.2560192,.2707952,.2410691,0,0,0,0,0,0,1,0,0,1,28.51679
4261,3,100,2,.316338,.3345953,.3087415,0,0,0,0,1,0,0,1,0,0,28.51679
4263,3,69,2,.2642675,.2795196,.2574672,0,0,0,1,1,0,0,1,0,0,28.51679
4264,1,50,2,.2502276,.2646693,.2378948,0,0,0,0,0,0,0,1,0,0,28.51679
4265,3,73,2,.279744,.2958893,.2800674,0,0,0,0,0,0,0,1,0,0,28.51679
4266,3,25,2,.2610199,.2760845,.2506616,0,0,0,0,1,0,0,0,0,0,28.51679
4267,3,50,0,.2451991,.2500088,.2262956,0,0,0,1,0,0,0,1,0,0,26.83234
4268,3,58,0,.2454018,.2502155,.2238819,0,0,0,0,1,0,1,0,0,1,26.83234
4269,3,50,0,.2733404,.2787021,.2471188,0,0,0,0,0,0,1,0,1,0,26.83234
4270,2,81,0,.2788237,.284293,.2552879,0,0,0,1,0,1,1,0,0,1,26.83234
4271,3,40,0,.2587481,.2638236,.2463173,0,0,0,0,0,0,0,1,0,0,26.83234
4272,3,48,0,.2934435,.2991995,.2688884,0,0,0,0,0,0,0,1,1,1,26.83234
4273,2,117,0,.2631646,.2683267,.2463624,0,0,0,0,0,0,0,1,0,1,26.83234
4274,3,30,0,.279826,.2853149,.2531025,0,0,0,0,0,1,0,1,0,1,26.83234
4275,3,28,0,.2355229,.2401429,.2121619,0,0,0,1,1,0,1,0,0,1,26.83234
4276,3,50,0,.2445016,.2492976,.2207895,0,0,0,0,0,1,0,0,0,0,26.83234
4277,3,40,0,.2520987,.2570437,.227464,0,0,0,0,0,0,1,0,0,1,26.83234
4278,3,78,0,.2807457,.2862526,.2745268,0,0,0,0,0,0,0,1,0,0,26.83234
4279,3,76,0,.2669776,.2722145,.2412437,0,0,0,0,1,0,0,1,0,0,26.83234
4280,3,56,0,.2886744,.2943369,.26434,0,0,0,0,1,0,0,1,1,1,26.83234
4281,3,25,0,.2451043,.2499122,.2203053,0,0,0,0,0,0,0,1,0,0,26.83234
4282,3,77,0,.2414231,.2461587,.216313,0,0,0,0,0,0,0,1,0,1,26.83234
4283,1,80,0,.2776126,.2830581,.2510894,0,0,0,0,0,0,1,0,0,0,26.83234
4284,3,67,0,.2419973,.2467442,.2206833,0,0,0,0,0,1,1,0,0,1,26.83234
4285,3,57.24,1,.2517695,.2567081,.2351128,0,0,0,1,0,0,0,1,0,0,26.83234
4286,3,70,1,.2776126,.2830581,.2510894,0,0,0,1,0,0,0,1,0,1,26.83234
4287,3,65,1,.3286042,.33505,.3030068,0,0,0,0,1,0,0,1,0,1,26.83234
4288,3,50,1,.2451043,.2499122,.2203053,0,0,0,0,1,0,0,1,0,1,26.83234
4289,3,50,1,.2422117,.2469628,.2068496,0,0,0,0,1,0,0,1,0,0,26.83234
4290,3,70,1,.2296997,.2342054,.2171501,0,0,0,0,1,0,0,1,0,1,26.83234
4291,1,50,1,.2694919,.2747782,.2414081,0,0,0,0,0,0,0,1,0,0,26.83234
4292,3,81,1,.3026631,.3086,.2726581,0,0,0,1,0,0,0,1,0,0,26.83234
4293,3,72,1,.2728391,.278191,.2556681,0,0,0,0,0,0,0,1,0,0,26.83234
4294,3,70,1,.2517695,.2567081,.2351128,0,0,0,0,0,0,1,0,0,0,26.83234
4295,3,90,1,.3998381,.4076812,.3711567,0,0,0,0,0,0,1,0,1,0,26.83234
4296,3,66,1,.3105064,.3165972,.283177,0,0,0,0,0,0,0,1,0,0,26.83234
4297,2,87,1,.2419973,.2467442,.2206833,0,0,0,1,1,0,0,1,0,0,26.83234
4298,3,76,1,.2592534,.2643387,.2424948,0,0,0,0,0,0,1,0,0,1,26.83234
4299,3,40,1,.2631646,.2683267,.2463624,0,0,0,0,1,0,0,1,0,0,26.83234
4300,3,64,1,.2752627,.2806621,.2525741,0,0,0,0,0,0,0,1,1,1,26.83234
4301,3,67,1,.2670169,.2722546,.2434177,0,0,0,0,0,1,0,1,1,1,26.83234
4302,3,20,1,.2771744,.2826113,.2599711,0,0,0,0,0,0,1,0,0,1,26.83234
4303,3,64,2,.238686,.2433679,.2175749,0,0,0,0,0,0,0,1,0,0,26.83234
4304,1,30,2,.2631646,.2683267,.2463624,0,0,0,1,0,0,0,1,0,1,26.83234
4305,3,30,2,.2354641,.2400828,.2145528,0,0,0,0,0,0,1,0,0,0,26.83234
4306,1,60,2,.3596153,.3666694,.323469,0,0,0,0,0,0,0,1,1,1,26.83234
4307,3,20,2,.2832704,.2888269,.2595277,0,0,0,0,0,0,0,1,0,0,26.83234
4308,3,20,2,.2546818,.2596775,.2302114,0,0,0,0,0,0,0,0,0,1,26.83234
4309,3,50,2,.2359128,.2405404,.2234322,0,0,0,0,0,0,0,1,0,0,26.83234
4310,3,78,2,.2485974,.2534738,.2234929,0,0,0,1,1,0,0,1,0,1,26.83234
4311,2,30,2,.2451043,.2499122,.2203053,0,0,0,0,0,0,0,1,0,0,26.83234
4312,3,20,2,.2419973,.2467442,.2206833,0,0,0,1,0,0,1,0,0,0,26.83234
4313,3,55,2,.2293301,.2338285,.2064895,0,0,0,1,0,0,1,0,0,0,26.83234
4314,1,40,2,.2631646,.2683267,.2463624,0,0,0,0,0,0,1,0,0,0,26.83234
4315,3,30,2,.2510817,.2560068,.2268693,0,0,0,0,0,0,0,1,0,0,26.83234
4316,1,78,2,.2677748,.2730274,.2472233,0,0,0,1,0,0,0,1,0,1,26.83234
4317,1,50,2,.3072092,.3132353,.2784804,0,0,0,1,0,0,0,1,0,1,26.83234
4318,3,20,2,.2456223,.2504403,.2096572,0,0,0,1,1,0,1,0,0,1,26.83234
4319,3,30,2,.2406403,.2453606,.2139344,0,0,0,1,1,0,1,0,0,0,26.83234
4320,3,72,2,.2771744,.2826113,.2599711,0,0,0,0,1,0,0,1,0,0,26.83234
4321,3,70.01,0,.2754251,.2910211,.2393425,0,0,0,0,1,0,0,1,1,0,26.59783
4322,3,20,0,.2835428,.2995985,.2556681,0,0,0,0,1,0,1,0,0,1,26.59783
4323,1,10,0,.2685234,.2837286,.2336535,0,0,0,0,1,0,0,0,0,0,26.59783
4325,1,50,0,.2776781,.2934016,.2503554,0,0,0,0,0,0,1,0,0,0,26.59783
4326,3,20,0,.2714159,.2867849,.241442,0,0,0,0,1,0,1,0,0,1,26.59783
4327,3,20,0,.2975169,.3143638,.2587529,0,0,0,0,1,0,1,0,0,0,26.59783
4329,3,50,0,.2387111,.2522281,.2171501,0,0,0,0,1,0,0,1,0,0,26.59783
4330,1,30,0,.3191367,.3372079,.2876244,0,0,0,0,1,0,0,1,0,0,26.59783
4331,2,20,0,.251714,.2659673,.2068496,0,0,0,1,1,0,0,1,0,0,26.59783
4332,3,20,0,.2550292,.2694702,.2238819,0,0,0,0,1,0,1,0,0,0,26.59783
4333,2,101,0,.3667484,.3875155,.296525,0,0,0,0,1,0,1,0,1,1,26.59783
4334,1,30,0,.2514911,.2657318,.2206833,0,0,0,0,1,0,1,0,0,1,26.59783
4335,3,20,0,.2619888,.276824,.227464,0,0,0,1,1,0,0,1,0,0,26.59783
4336,1,20,0,.2646732,.2796604,.2302114,0,0,0,0,1,0,0,1,0,0,26.59783
4337,3,10,0,.2734888,.2889752,.2463624,0,0,0,0,1,0,1,0,0,0,26.59783
4338,2,30,0,.2797942,.2956376,.2492334,0,0,0,0,1,0,0,0,0,0,26.59783
4340,3,10,1,.2694241,.2846803,.2424948,0,0,0,0,1,0,0,1,0,0,26.59783
4341,1,27,1,.2511905,.2654141,.2172074,0,0,0,0,1,0,1,0,0,0,26.59783
4342,2,50,1,.3176717,.33566,.2775127,0,0,0,0,0,0,1,0,0,0,26.59783
4343,1,30.1,1,.2584432,.2730776,.2289051,0,0,0,0,0,0,0,1,0,0,26.59783
4344,3,50,1,.2698891,.2851717,.233634,0,0,0,0,1,0,1,0,0,0,26.59783
4345,3,52.02,1,.3414957,.360833,.3030068,0,0,0,0,0,0,1,0,0,0,26.59783
4346,1,20,1,.2514911,.2657318,.2206833,0,0,0,0,0,0,1,0,0,0,26.59783
4347,3,30,1,.2654785,.2805113,.2387467,0,0,0,0,0,0,1,0,0,1,26.59783
4348,2,50,1,.2660286,.2810925,.2358967,0,0,0,0,0,0,1,0,0,0,26.59783
4349,3,46,1,.2797978,.2956415,.2467914,0,0,0,0,0,0,1,0,1,0,26.59783
4350,1,10.01,1,.2447015,.2585578,.2145528,0,0,0,0,1,0,0,0,0,0,26.59783
4351,3,63.9,1,.2776781,.2934016,.2503554,0,0,0,0,1,0,1,0,0,0,26.59783
4353,1,30,1,.2926992,.3092734,.2644213,0,0,0,0,0,0,0,0,0,0,26.59783
4354,3,33.06,1,.2714159,.2867849,.241442,0,0,0,0,0,0,1,0,0,0,26.59783
4355,1,50,1,.2814606,.2973984,.2597631,0,0,0,0,0,1,0,1,1,0,26.59783
4356,3,50,1,.2734888,.2889752,.2463624,0,0,0,1,1,0,0,1,0,0,26.59783
4357,3,40,2,.3247513,.3431404,.2930175,0,0,0,0,0,0,0,0,0,0,26.59783
4358,3,20,2,.2511905,.2654141,.2172074,0,0,0,0,0,1,1,0,0,0,26.59783
4359,1,50,2,.2503167,.2644909,.2174007,0,0,0,1,0,0,0,1,0,0,26.59783
4360,3,20,2,.2617629,.2765853,.2257993,0,0,0,1,0,0,0,1,0,0,26.59783
4361,2,20,2,.2535791,.267938,.2169389,0,0,0,1,1,0,0,1,0,0,26.59783
4362,3,50,2,.2816175,.2975642,.2485107,0,0,0,0,1,0,0,1,1,1,26.59783
4365,3,50,2,.2930843,.3096803,.2551897,0,0,0,0,1,0,1,0,0,1,26.59783
4366,3,20,2,.2441366,.2579609,.2104197,0,0,0,1,1,0,0,1,0,0,26.59783
4367,1,30,2,.3340783,.3529956,.3017775,0,0,0,0,1,0,1,0,0,0,26.59783
4368,3,59.06,2,.2644085,.2793807,.235426,0,0,0,1,1,0,0,1,1,0,26.59783
4369,3,50,2,.2514911,.2657318,.2206833,0,0,0,0,1,0,1,0,0,0,26.59783
4370,3,72,2,.2474693,.2614823,.2133257,0,0,0,1,1,0,0,1,0,0,26.59783
4373,1,63.08,2,.2679748,.2831489,.238809,0,0,0,0,1,0,0,1,0,0,26.59783
4374,3,20,2,.2776781,.2934016,.2503554,0,0,0,0,0,0,1,0,0,0,26.59783
4375,3,15,0,.3102354,,.3043802,1,0,0,0,1,0,0,1,0,0,26.70788
4376,3,50,0,.2332744,,.2223544,1,0,0,1,0,0,1,0,0,0,26.70788
4377,3,20,0,.2751357,,.2617748,1,0,0,0,0,0,1,0,0,0,26.70788
4378,1,120,0,.3136875,,.3113125,1,0,0,0,1,0,1,0,0,0,26.70788
4379,3,20,0,.2829433,,.2856387,1,0,0,0,0,0,0,1,1,1,26.70788
4380,3,30,0,.2721295,,.2627079,1,0,0,1,0,0,0,1,1,0,26.70788
4381,1,20,0,.273248,,.2643087,1,0,0,0,0,0,1,0,0,0,26.70788
4382,1,80,0,.2723904,,.2703688,1,0,0,0,1,0,0,1,0,0,26.70788
4383,3,50,0,.3083846,,.2958677,1,0,0,0,0,0,1,0,0,0,26.70788
4384,3,20,0,.3030252,,.3000598,1,0,0,1,0,0,0,1,0,0,26.70788
4385,3,20,0,.2724597,,.2646358,1,0,0,1,0,0,1,0,1,0,26.70788
4386,3,20,0,.2602453,,.2576353,1,0,0,0,1,0,1,0,0,1,26.70788
4387,3,50,0,.2495486,,.2374469,1,0,0,1,0,0,1,0,0,0,26.70788
4388,3,20,0,.2569654,,.2506252,1,0,0,0,1,0,0,1,0,0,26.70788
4389,3,78.87,0,.2500835,,.2258124,1,0,0,1,1,0,0,1,0,0,26.70788
4390,1,114.38,0,.2569654,,.2506252,1,0,0,0,0,0,0,1,0,1,26.70788
4391,3,68.08,0,.2687994,,.262659,1,0,0,1,0,0,0,1,0,0,26.70788
4392,3,50,0,.2460421,,.2340604,1,0,0,1,1,0,0,1,0,0,26.70788
4393,3,40,1,.2520424,,.2410342,1,0,0,1,1,0,0,1,0,0,26.70788
4394,1,115.4,1,.2495486,,.2374469,1,0,0,0,0,0,0,0,0,0,26.70788
4395,3,90,1,.333628,,.3221304,1,0,0,0,1,0,0,1,1,0,26.70788
4396,1,20,1,.2923841,,.2802767,1,0,0,0,1,0,0,1,0,0,26.70788
4397,3,20,1,.2702621,,.2647946,1,0,0,1,1,0,0,1,0,0,26.70788
4398,1,50,1,.2336554,,.2339977,1,0,0,1,0,1,0,0,0,0,26.70788
4399,3,30,1,.2991802,,.2887813,1,0,0,1,1,0,0,1,0,0,26.70788
4400,3,30,1,.4410842,,.4357261,1,0,0,0,1,0,0,0,1,0,26.70788
4401,3,20,1,.2870409,,.2782646,1,0,0,0,0,0,0,1,0,0,26.70788
4402,3,50,1,.2602453,,.2576353,1,0,0,1,0,0,0,1,0,0,26.70788
4403,3,20,1,.2801992,,.2515008,1,0,0,0,0,0,0,1,0,0,26.70788
4404,3,17,1,.2602453,,.2576353,1,0,0,0,0,0,0,1,0,0,26.70788
4405,1,30,1,.273248,,.2643087,1,0,0,0,1,0,1,0,0,1,26.70788
4406,3,20,1,.2564341,,.2536532,1,0,0,0,0,0,0,0,0,0,26.70788
4407,3,10,1,.2569654,,.2506252,1,0,0,0,0,0,1,0,0,0,26.70788
4408,1,104,1,.3102354,,.3043802,1,0,0,0,0,0,0,1,0,1,26.70788
4409,3,40,1,.2597381,,.2616965,1,0,0,0,0,0,1,0,0,1,26.70788
4410,1,20,1,.2460421,,.2340604,1,0,0,1,0,0,1,0,0,0,26.70788
4411,3,10,2,.2531564,,.2409329,1,0,0,1,1,0,0,1,0,0,26.70788
4412,1,30,2,.2550747,,.2498566,1,0,0,1,1,0,0,1,1,0,26.70788
4413,1,20,2,.2641715,,.2617444,1,0,0,1,0,0,0,1,0,0,26.70788
4414,3,10,2,.2460421,,.2340604,1,0,0,0,1,0,0,0,0,0,26.70788
4415,3,30,2,.2559416,,.2575888,1,0,0,1,1,0,0,1,0,1,26.70788
4416,3,50,2,.2463407,,.2378603,1,0,0,0,0,0,1,0,0,0,26.70788
4417,3,20,2,.2621604,,.2556303,1,0,0,0,0,0,0,0,0,1,26.70788
4418,1,30,2,.2460421,,.2340604,1,0,0,1,1,0,0,0,0,0,26.70788
4419,3,20,2,.2548077,,.244421,1,0,0,1,1,0,1,0,1,1,26.70788
4420,3,50,2,.259101,,.2595361,1,0,0,0,1,0,0,1,0,0,26.70788
4421,3,20,2,.2495486,,.2374469,1,0,0,0,1,0,1,0,0,0,26.70788
4422,3,10,2,.2496385,,.2431971,1,0,0,0,0,0,1,0,0,0,26.70788
4423,3,25,2,.2924283,,.2846793,1,0,0,0,1,0,1,0,0,0,26.70788
4424,3,10,2,.2775796,,.2686352,1,0,0,0,0,0,1,0,0,0,26.70788
4425,3,20,2,.268218,,.2659867,1,0,0,0,0,0,0,0,0,1,26.70788
4426,1,114.69,2,.2959186,,.2923874,1,0,0,1,1,0,0,1,1,0,26.70788
4427,1,20,2,.2775796,,.2686352,1,0,0,0,0,0,1,0,0,0,26.70788
4428,1,50,2,.2866174,,.2762006,1,0,0,0,1,0,0,1,0,0,26.70788
4429,1,30,0,.3169121,.3324361,.3378895,0,1,0,0,1,0,0,1,0,0,28.74077
4430,1,20,0,.2826045,.2964479,.298391,0,1,0,0,0,0,0,1,0,0,28.74077
4431,1,40,0,.2786795,.2923307,.2931816,0,1,0,1,1,0,0,1,0,0,28.74077
4432,1,134.61,0,.3079798,.3230663,.3058471,0,1,0,0,1,0,0,1,0,0,28.74077
4433,1,30,0,.3157314,.3311976,.3468723,0,1,0,0,0,0,0,1,0,0,28.74077
4434,1,51.24,0,.2747637,.2882231,.2890001,0,1,0,1,0,1,1,0,0,0,28.74077
4435,1,89.52,0,.3436385,.3604717,.3689067,0,1,0,0,0,0,0,1,1,0,28.74077
4436,1,135.04,0,.2737257,.2871343,.2892133,0,1,0,1,1,0,0,1,0,0,28.74077
4437,1,15,0,.3326661,.3489619,.3526013,0,1,0,0,0,0,0,0,0,0,28.74077
4438,1,50,0,.2999439,.3146367,.3170672,0,1,0,0,1,0,0,1,0,0,28.74077
4439,1,178,0,.2944258,.3088484,.3283592,0,1,0,1,0,0,0,1,0,0,28.74077
4440,1,101.09,0,.2985059,.3131283,.319245,0,1,0,1,0,0,0,1,1,0,28.74077
4441,1,50,0,.4806828,.5042291,.5242434,0,1,0,0,0,0,0,1,1,1,28.74077
4442,1,30,0,.2570807,.2696739,.2708763,0,1,0,1,0,0,0,1,0,0,28.74077
4443,1,112,0,.2811128,.2948831,.2984764,0,1,0,0,0,0,0,1,1,1,28.74077
4444,1,50,0,.2779845,.2916016,.2938353,0,1,0,0,0,0,0,1,0,0,28.74077
4445,1,117.55,0,.3064601,.3214721,.3289398,0,1,0,0,0,0,0,1,0,0,28.74077
4446,1,40,0,.3133385,.3286875,.3526215,0,1,0,1,0,0,1,0,0,0,28.74077
4447,1,100.8,1,.2869621,.301019,.3094531,0,1,0,0,0,0,0,1,0,0,28.74077
4448,1,150,1,.3949883,.4143369,.4156283,0,1,0,0,0,0,0,1,1,0,28.74077
4449,1,94,1,.3802228,.3988481,.374604,0,1,0,1,0,0,0,1,1,0,28.74077
4450,1,100,1,.2933986,.3077708,.318193,0,1,0,1,0,0,0,1,0,0,28.74077
4451,1,100,1,.2775411,.2911366,.293352,0,1,0,1,0,0,0,1,0,0,28.74077
4452,1,80,1,.3125634,.3278744,.3348909,0,1,0,1,0,0,0,1,0,0,28.74077
4453,1,80,1,.3205484,.3362506,.3435801,0,1,0,0,0,0,0,1,0,1,28.74077
4454,1,50,1,.2955263,.3100027,.3111918,0,1,0,0,0,0,0,1,0,0,28.74077
4455,2,70,1,.3015644,.3163366,.3184729,0,1,0,0,1,0,0,0,1,0,28.74077
4456,1,100,1,.353526,.3708435,.381311,0,1,0,0,1,0,0,1,1,0,28.74077
4457,1,30,1,.2887208,.3028638,.3025002,0,1,0,1,1,0,0,1,1,0,28.74077
4458,1,140.01,1,.3112057,.3264501,.3293832,0,1,0,1,1,0,0,1,1,0,28.74077
4459,1,50,1,.318801,.3344176,.3375551,0,1,0,0,0,0,0,1,0,1,28.74077
4460,1,50,1,.3057154,.3206909,.317706,0,1,0,1,0,0,0,1,0,0,28.74077
4461,3,50,1,.2775411,.2911366,.293352,0,1,0,1,1,0,0,1,0,0,28.74077
4462,1,10,1,.3030491,.317894,.3242953,0,1,0,0,0,0,1,0,1,0,28.74077
4463,1,30,1,.3754403,.3938313,.4054427,0,1,0,0,1,0,0,1,0,0,28.74077
4464,1,141,1,.3051454,.320093,.3263485,0,1,0,0,1,0,0,1,0,1,28.74077
4465,1,20,2,.2828118,.2966654,.3047983,0,1,0,1,0,0,0,1,0,0,28.74077
4466,1,50,2,.2669425,.2800187,.2798441,0,1,0,1,1,0,0,1,0,0,28.74077
4467,1,20,2,.300649,.3153764,.3337496,0,1,0,1,1,0,0,1,0,0,28.74077
4468,1,30,2,.2786795,.2923307,.2931816,0,1,0,0,0,0,0,1,0,0,28.74077
4469,1,20,2,.2869621,.301019,.3094531,0,1,0,1,1,0,0,1,0,0,28.74077
4470,1,50,2,.2900585,.3042671,.3231231,0,1,0,1,0,0,0,1,0,0,28.74077
4471,3,85,2,.2702993,.28354,.2855536,0,1,0,0,0,0,0,1,0,0,28.74077
4472,1,20,2,.2863687,.3003966,.3131919,0,1,0,0,0,0,0,1,0,0,28.74077
4473,1,139,2,.2786795,.2923307,.2931816,0,1,0,0,1,0,0,1,0,0,28.74077
4474,1,50,2,.3167848,.3323026,.3322614,0,1,0,1,0,1,0,1,0,0,28.74077
4475,1,70,2,.3161932,.331682,.3398462,0,1,0,0,0,0,0,1,0,1,28.74077
4476,3,25,2,.3065315,.3215471,.3311057,0,1,0,0,1,0,1,0,0,0,28.74077
4477,3,50,2,.3025004,.3173185,.3181451,0,1,0,0,0,0,0,1,0,0,28.74077
4478,1,121,2,.3191637,.334798,.3433631,0,1,0,0,0,0,0,1,0,0,28.74077
4479,1,50,2,.2537447,.2661745,.267303,0,1,0,1,0,0,0,1,0,0,28.74077
4480,1,104,2,.2848507,.2988042,.3085041,0,1,0,0,1,0,0,1,1,1,28.74077
4481,1,20,2,.2992838,.3139443,.3164675,0,1,0,0,0,0,0,1,0,0,28.74077
4482,1,140,2,.3539605,.3712994,.3883766,0,1,0,1,0,0,0,1,0,0,28.74077
4483,1,10,0,.36619,.3865415,.36365,0,1,0,0,1,0,0,1,1,0,28.06262
4484,2,100,0,.28158,.2972292,.3185688,0,1,0,1,1,0,1,0,0,0,28.06262
4485,1,50,0,.2940883,.3104326,.3207223,0,1,0,0,1,0,1,0,0,0,28.06262
4486,1,50,0,.2693471,.2843164,.2942624,0,1,0,1,0,0,0,1,1,0,28.06262
4487,1,105,0,.2632704,.277902,.2861119,0,1,0,0,0,0,0,1,0,1,28.06262
4488,2,100,0,.353191,.37282,.3923199,0,1,0,0,0,1,0,1,1,0,28.06262
4489,1,100,0,.2914046,.3075997,.3156961,0,1,0,0,0,0,0,1,1,1,28.06262
4490,1,50,0,.2979192,.3144764,.321971,0,1,0,0,0,1,0,1,1,0,28.06262
4491,1,20,0,.2709974,.2860584,.2948507,0,1,0,0,0,0,0,1,0,0,28.06262
4492,1,50,0,.2707959,.2858456,.2885598,0,1,0,0,0,0,0,1,0,0,28.06262
4493,1,30,0,.2699178,.2849188,.3030431,0,1,0,1,0,0,0,1,0,0,28.06262
4494,1,140,0,.2631756,.2778019,.279347,0,1,0,0,1,0,1,0,0,1,28.06262
4495,3,90,0,.280688,.2962875,.3065739,0,1,0,0,0,1,0,0,0,0,28.06262
4496,2,50,0,.2670781,.2819212,.2904156,0,1,0,1,1,0,0,1,0,0,28.06262
4497,1,120,0,.2893696,.3054516,.3088774,0,1,0,0,1,0,0,1,1,0,28.06262
4498,1,40,0,.3033264,.3201841,.3313425,0,1,0,0,0,1,1,0,0,0,28.06262
4499,1,60,0,.2555806,.2697847,.2703728,0,1,0,0,0,0,1,0,0,0,28.06262
4500,1,50,0,.3027945,.3196226,.3231451,0,1,0,0,1,0,0,1,1,1,28.06262
4501,3,10,1,.3033264,.3201841,.3313425,0,1,0,0,0,0,1,0,0,0,28.06262
4502,1,20,1,.2427784,.2562711,.2580943,0,1,0,1,1,0,0,1,0,1,28.06262
4503,3,50,1,.2939347,.3102704,.318529,0,1,0,0,1,0,0,0,0,1,28.06262
4504,1,25,1,.252747,.2667937,.2688773,0,1,0,0,0,0,0,0,0,1,28.06262
4505,1,80,1,.2699178,.2849188,.3030431,0,1,0,0,0,1,0,1,0,0,28.06262
4506,1,50,1,.2670781,.2819212,.2904156,0,1,0,1,0,0,1,0,0,0,28.06262
4507,1,20,1,.2617112,.2762561,.2802637,0,1,0,0,1,0,0,1,1,1,28.06262
4508,1,50,1,.2575062,.2718174,.2737653,0,1,0,1,1,0,0,1,0,0,28.06262
4509,1,80,1,.3204118,.338219,.3407994,0,1,0,0,1,0,1,0,0,0,28.06262
4510,1,20,1,.2670781,.2819212,.2904156,0,1,0,1,1,0,0,1,0,0,28.06262
4511,1,50,1,.2631756,.2778019,.279347,0,1,0,1,0,0,1,0,0,0,28.06262
4512,3,30,1,.3060548,.3230641,.3270752,0,1,0,0,0,0,0,1,0,1,28.06262
4513,1,50,1,.2962355,.3126991,.3163566,0,1,0,0,1,0,1,0,0,1,28.06262
4514,1,120,1,.2631756,.2778019,.279347,0,1,0,0,0,1,0,1,0,0,28.06262
4515,3,50,1,.2668822,.2817145,.2843105,0,1,0,0,1,0,1,0,0,1,28.06262
4516,1,20,1,.2923669,.3086155,.3119658,0,1,0,1,0,0,0,1,1,0,28.06262
4517,1,50,1,.2595698,.2739957,.2819338,0,1,0,0,0,0,1,0,0,0,28.06262
4518,1,15,1,.3097512,.326966,.3383782,0,1,0,0,1,0,0,1,0,0,28.06262
4519,1,50,2,.2927373,.3090065,.3160388,0,1,0,0,0,0,1,0,0,1,28.06262
4520,1,100,2,.380311,.4014473,.4108604,0,1,0,0,0,0,1,0,0,1,28.06262
4521,1,50,2,.2396281,.2529457,.2546896,0,1,0,0,1,0,0,1,0,0,28.06262
4522,1,20,2,.2594777,.2738984,.2753628,0,1,0,0,0,0,1,0,0,0,28.06262
4523,1,40,2,.2427784,.2562711,.2580943,0,1,0,0,1,0,0,1,0,0,28.06262
4524,3,50,2,.2960767,.3125315,.320944,0,1,0,0,1,0,0,1,1,0,28.06262
4525,1,50,2,.2669805,.2818182,.2834481,0,1,0,1,1,0,0,1,0,0,28.06262
4526,1,30,2,.3003035,.3169933,.3199492,0,1,0,0,0,0,1,0,1,0,28.06262
4527,3,30,2,.2812119,.2968406,.2822922,0,1,0,0,0,0,0,1,0,0,28.06262
4528,1,80,2,.2989036,.3155155,.3192946,0,1,0,0,0,0,0,1,1,0,28.06262
4529,1,140,2,.2837414,.2995106,.3060202,0,1,0,0,0,0,0,1,0,0,28.06262
4530,1,30,2,.2986024,.3151976,.3184605,0,1,0,1,1,0,0,1,0,0,28.06262
4531,3,70,2,.2460128,.2596852,.2615912,0,1,0,0,0,0,0,1,0,0,28.06262
4532,1,60,2,.3293772,.3476827,.353213,0,1,0,1,0,0,1,0,0,0,28.06262
4533,1,20,2,.2709974,.2860584,.2948507,0,1,0,0,0,0,1,0,0,1,28.06262
4534,1,50,2,.2894883,.305577,.3166294,0,1,0,0,1,0,0,1,0,0,28.06262
4535,1,50,2,.2427784,.2562711,.2580943,0,1,0,0,0,0,1,0,0,1,28.06262
4536,1,25,2,.2512853,.2652507,.2637468,0,1,0,0,1,0,0,1,0,0,28.06262
4537,1,124,0,.2819917,.2821799,.2429187,0,0,0,1,0,0,0,1,0,0,28.03766
4538,3,50,0,.31678,.3169914,.2715373,0,0,0,1,1,0,0,1,0,0,28.03766
4539,1,20,0,.311664,.311872,.2758878,0,0,0,1,0,0,0,1,0,0,28.03766
4540,3,79,0,.3097651,.3099718,.2676782,0,0,0,0,1,0,0,1,0,0,28.03766
4541,2,40,0,.3122458,.3124542,.2540365,0,0,0,1,1,0,0,1,0,1,28.03766
4542,1,19,0,.3292955,.3295152,.2895081,0,0,0,0,1,0,0,1,0,0,28.03766
4543,1,30,0,.4148279,.4151047,.3335331,0,0,0,0,1,0,0,1,1,0,28.03766
